id_particella,pos_x_m,pos_y_m,pos_z_m,vel_x_ms,vel_y_ms,vel_z_ms,dimensione_m,destino
4470,3.7455,-11.2755,79.1098,0.7384,-0.1936,0.9316,0.4834,impatto
4471,-19.5822,-76.5324,12.7558,-17.2044,-67.3366,12.1789,2.5856,fuga
4472,63.1553,36.7212,-33.3462,3.6048,2.5391,-1.5423,1.1528,impatto
4473,-36.2406,44.9418,55.7111,-3.5258,6.2038,6.933,2.5124,fuga
4474,74.8535,5.6448,27.6446,8.2494,0.8006,3.4828,0.1516,sopravvivenza
4475,44.2843,27.7239,-60.4186,17.8811,12.2016,-24.0892,3.4518,fuga
4476,-70.3465,-36.3131,11.7973,-64.2007,-33.4484,10.7902,0.2752,fuga
4477,35.9929,71.3406,2.6356,3.9901,9.0474,0.9259,1.6781,sopravvivenza
4478,-73.4656,-23.5756,-21.0758,-6.0193,-2.4101,-1.4879,0.869,sopravvivenza
4479,-23.6836,49.3034,58.3767,-7.4982,13.0995,17.2196,0.3059,sopravvivenza
4480,-75.7959,-25.1942,-5.479,-44.8615,-15.2227,-3.3582,0.3816,fuga
4481,-4.0498,-52.4475,-60.21,-1.6808,-23.1251,-27.7651,0.0945,fuga
4482,-74.2369,27.0869,11.8776,-1.8293,1.32,0.6231,0.5443,impatto
4483,53.022,-36.077,-47.9932,1.2037,-1.5759,-0.3805,1.9635,impatto
4484,-78.5244,8.9455,12.2459,-9.3351,1.4569,1.2938,0.5444,sopravvivenza
4485,-72.0466,-25.3308,23.846,-50.4183,-17.8658,17.4606,1.3952,sopravvivenza
4486,40.2244,68.1548,-10.831,1.2823,3.5081,-1.0669,0.3542,sopravvivenza
4487,75.2559,-26.2191,6.4362,13.1157,-5.5924,0.7217,0.2887,sopravvivenza
4488,6.1124,31.198,73.4843,1.7694,6.5743,14.5877,0.2783,sopravvivenza
4489,-2.114,74.5397,-28.8073,-0.6296,17.3791,-6.8692,0.025,sopravvivenza
4490,73.0076,8.4866,-31.9759,26.6776,2.8728,-12.0975,0.7595,sopravvivenza
4491,32.2962,57.3032,45.5859,33.6161,60.2662,48.8261,0.1644,fuga
4492,35.3639,64.2373,-31.4479,24.4847,45.8418,-22.8195,0.0068,fuga
4493,54.8243,-46.947,34.5183,3.8008,-3.8612,1.7455,1.5033,impatto
4494,-72.911,-31.9562,4.8843,-5.0572,-3.0285,-0.3617,17.0676,impatto
4495,33.627,-72.5382,-3.0086,7.8086,-16.4741,-1.3673,0.0896,sopravvivenza
4496,-25.7166,16.2412,74.0274,-3.6824,2.2029,9.7852,0.9502,fuga
4497,-10.6939,10.8371,78.5938,-5.1873,7.0598,42.0624,0.381,fuga
4498,-57.5426,6.6077,55.1559,-17.6578,1.8109,16.7618,0.0988,sopravvivenza
4499,65.8783,-34.402,-29.5902,2.9832,-2.1497,-1.8236,5.449,impatto
4500,46.2147,-47.8041,-44.6341,4.5039,-4.6446,-4.5155,0.3122,sopravvivenza
4501,44.6962,12.7131,-64.9326,3.3426,0.7131,-5.7092,0.6644,sopravvivenza
4502,62.4564,13.5375,-47.9463,4.9309,0.7155,-4.5256,1.4917,sopravvivenza
4503,-3.0066,-44.9276,66.2116,-1.4423,-23.4499,34.5843,1.3088,fuga
4504,7.2463,6.4803,-79.3097,-0.8167,-0.4513,-1.8485,0.2405,sopravvivenza
4505,-79.7875,3.6111,-6.3491,-14.2172,1.3383,-0.5559,0.7493,sopravvivenza
4506,-18.0763,29.6483,72.1621,0.3078,1.1983,2.3224,1.7551,impatto
4507,-79.1155,-10.5157,-5.911,-12.2265,-1.9685,-0.7243,0.2214,sopravvivenza
4508,-23.3437,-4.16,76.4286,-4.3788,-2.3565,14.4622,0.3131,sopravvivenza
4509,63.9876,-24.6088,41.1257,9.3467,-4.4696,6.546,1.6205,fuga
4510,-17.078,31.9013,71.3481,-1.2258,2.533,5.8249,0.2188,sopravvivenza
4511,76.1607,24.1033,4.1431,0.7666,0.7162,-0.7295,0.1951,impatto
4512,42.9687,-64.8569,18.8014,2.2927,-3.5595,0.4447,3.158,impatto
4513,28.7945,37.4522,64.4957,19.6977,25.1677,43.0641,0.0212,fuga
4514,-40.1855,58.2052,37.3316,-4.212,5.7031,3.6336,0.2446,fuga
4515,58.9732,-7.0623,-53.6098,8.1115,-1.5435,-7.4238,0.1768,sopravvivenza
4516,70.6957,-7.1549,36.8845,0.7003,-0.7641,0.9524,0.7385,impatto
4517,-70.2246,-12.527,-36.3067,-8.7864,-1.2954,-4.2262,0.01,sopravvivenza
4518,70.7601,36.1647,9.3296,5.7929,3.2205,1.018,0.2606,sopravvivenza
4519,54.9428,2.7612,-57.7992,23.2774,1.1764,-25.4147,0.1713,fuga
4520,-73.7048,14.2246,-27.1805,-19.0649,3.859,-6.1911,0.4201,sopravvivenza
4521,-47.8815,29.5496,-57.0113,-10.7948,6.7479,-13.7926,0.2621,fuga
4522,-23.4473,46.0065,61.1748,-0.8771,2.0419,2.2271,1.7296,impatto
4523,40.3333,-64.2354,-25.1937,30.8607,-49.5029,-18.7653,6.1087,fuga
4524,76.4434,-15.4653,-17.6727,9.9921,-1.4214,-2.4377,0.0375,sopravvivenza
4525,76.769,12.2971,18.1283,2.574,0.113,0.4227,11.2302,impatto
4526,27.6512,37.2946,-65.2102,3.8265,6.0936,-9.6434,1.6749,sopravvivenza
4527,40.4865,-67.7605,-13.2234,2.9769,-5.6965,-1.3506,0.0213,impatto
4528,55.6617,-14.9778,55.4257,5.031,-1.5575,4.3358,0.5251,sopravvivenza
4529,-0.0774,-77.77,-19.3184,0.1082,-1.5795,-0.0691,0.6728,impatto
4530,-45.0753,-52.2367,-40.4437,-0.7515,-1.1838,-0.3479,0.5452,impatto
4531,32.268,23.3221,-69.3044,5.0571,4.002,-10.185,0.5008,sopravvivenza
4532,-19.9598,2.0025,77.6507,-4.944,0.168,15.0111,2.2801,sopravvivenza
4533,-55.5172,38.8073,41.9981,-6.9481,5.8828,6.1269,0.3254,sopravvivenza
4534,10.8328,-9.329,-78.6458,1.0446,-1.6335,-10.6605,0.1222,sopravvivenza
4535,41.4751,-45.4716,-51.1883,1.1843,-1.4062,-2.1136,0.7685,sopravvivenza
4536,-22.1534,11.2342,75.8975,-2.1875,0.996,5.8263,0.0904,sopravvivenza
4537,45.1509,31.5106,-58.0362,9.6064,6.8009,-12.4531,0.4139,impatto
4538,9.5897,-33.4247,-71.9472,2.329,-9.9,-18.7957,1.0694,sopravvivenza
4539,-61.0207,47.2199,20.6058,-2.7964,3.1744,1.367,0.4751,impatto
4540,-51.5882,-5.9416,61.0275,-11.6857,-1.3871,12.3238,0.4883,sopravvivenza
4541,-37.1975,24.787,-66.1698,-6.363,3.9038,-10.7146,0.2562,sopravvivenza
4542,-25.5206,-75.0254,-10.088,-2.7602,-9.4702,-0.7286,0.0277,sopravvivenza
4543,75.4102,21.8804,-14.8929,18.6259,4.7967,-4.0767,0.0513,sopravvivenza
4544,10.882,36.4155,70.4138,2.1636,10.4873,18.877,0.6307,sopravvivenza
4545,21.5666,-72.6258,-25.9439,2.3829,-7.0203,-2.3217,2.1535,sopravvivenza
4546,-43.5339,10.1052,66.5351,-17.6402,4.0779,28.0124,0.5948,fuga
4547,72.2977,13.6734,31.4978,3.1864,0.548,1.1881,0.1267,impatto
4548,-49.6489,-12.9061,61.4522,-1.1858,-0.3859,1.7926,1.0558,impatto
4549,68.223,-30.8716,-28.6055,5.041,-0.8779,-1.4547,0.128,impatto
4550,-17.9471,-25.0455,-73.9841,-4.4312,-4.7663,-15.1938,0.0363,impatto
4551,44.3063,-59.0876,-31.2534,2.9953,-4.8789,-2.5846,0.0466,sopravvivenza
4552,-74.5273,27.6164,-8.0361,-14.6106,5.8421,-1.5224,0.7791,sopravvivenza
4553,-1.2584,36.4635,-71.321,-0.1026,2.9411,-6.8877,0.4005,fuga
4554,51.1434,61.249,-6.6712,7.3431,8.3511,-1.0393,0.3975,sopravvivenza
4555,-73.7809,16.4434,-26.591,-18.9472,3.5946,-6.3145,5.3809,sopravvivenza
4556,42.6626,11.8887,-66.9,6.6092,2.341,-10.4459,0.4843,sopravvivenza
4557,-11.6272,72.2183,-32.3975,-0.8986,6.5702,-2.5039,0.0867,sopravvivenza
4558,-6.6529,-78.3587,13.8418,-3.5929,-44.1441,7.1411,0.1667,fuga
4559,-36.456,15.2425,69.6002,-15.1085,6.5138,28.4661,1.9708,fuga
4560,-69.5964,-34.1176,-19.4324,-3.4035,-1.7738,-1.1727,0.0517,impatto
4561,-24.214,76.3422,-2.2689,-5.095,17.6524,-0.8805,0.1359,fuga
4562,70.78,-28.0213,24.1226,20.9004,-7.9956,6.3029,0.113,impatto
4563,-52.7871,40.06,-44.91,-18.1672,12.8346,-14.8632,0.5441,sopravvivenza
4564,69.0967,25.1671,31.748,7.8655,2.6511,3.7811,1.3886,sopravvivenza
4565,55.2915,31.5807,-48.3839,2.5255,1.9476,-2.2802,0.031,impatto
4566,-69.6719,18.2707,35.0394,-18.9281,3.6117,8.8889,0.0587,sopravvivenza
4567,-3.6802,79.8366,0.2476,-0.2043,3.8636,-0.5528,2.6962,impatto
4568,68.2487,-40.0957,11.388,8.3288,-5.2789,1.1557,0.111,sopravvivenza
4569,8.058,52.1636,-60.1271,-0.4642,0.2926,-1.3774,0.8936,sopravvivenza
4570,50.3968,10.1773,61.3043,3.1823,1.2759,3.4986,0.2974,sopravvivenza
4571,-6.79,59.6626,52.909,-3.5685,32.162,30.2045,1.0999,fuga
4572,28.0772,-49.9798,55.3999,11.3718,-19.0916,20.8803,0.0079,fuga
4573,24.448,72.9281,22.2266,6.6737,20.0284,7.072,3.0251,sopravvivenza
4574,-43.2668,22.5978,-63.4785,-2.0637,0.5151,-2.1447,0.2802,impatto
4575,-27.5415,-63.8193,-39.6262,-5.5103,-12.3796,-7.6785,0.7647,sopravvivenza
4576,-37.9063,-68.1961,-17.4173,-16.9967,-31.3472,-7.32,0.9278,fuga
4577,-42.7899,61.9815,-26.5003,-1.3742,1.4383,0.0078,0.1385,impatto
4578,-0.6138,59.1909,53.8037,-0.2048,0.8713,0.6756,1.257,impatto
4579,37.8124,-70.4898,-1.1547,5.0191,-11.1126,-0.1349,14.4695,sopravvivenza
4580,76.4449,22.104,-8.3223,59.4134,16.5693,-6.8131,0.0603,fuga
4581,-44.9696,44.2621,49.0898,-2.2734,1.3127,2.3079,0.0391,impatto
4582,26.3588,-48.8536,-57.6407,8.4151,-14.3053,-18.0594,234.0859,sopravvivenza
4583,-54.7677,-24.1073,53.1551,-7.2892,-3.6132,7.1704,3.2853,impatto
4584,-28.8383,41.6432,-62.0224,-0.4177,1.1008,-2.1818,0.4514,impatto
4585,41.7396,40.4767,-54.6974,8.7782,7.2249,-10.7675,1.4877,sopravvivenza
4586,68.1645,-21.229,-36.3434,11.4429,-4.0122,-5.2194,0.33,sopravvivenza
4587,-66.3593,14.4303,42.2835,-4.5522,1.7844,3.184,0.5224,impatto
4588,64.2356,10.1519,46.6975,4.8045,0.1863,2.5193,4.0994,sopravvivenza
4589,20.9465,-33.4042,-69.5007,2.6324,-5.1667,-9.403,7.9425,sopravvivenza
4590,14.4925,-54.4308,-56.6363,7.5712,-27.23,-28.7107,0.9034,fuga
4591,-40.4573,-11.1156,-68.124,-15.7925,-4.1525,-28.0882,0.6001,fuga
4592,-76.4653,22.5016,3.6528,-22.535,6.4482,1.1429,2.2686,sopravvivenza
4593,-20.5178,-43.4471,64.0008,-21.7519,-47.2353,69.5009,0.0984,fuga
4594,31.5869,73.4347,1.5983,2.803,5.731,0.1138,1.5831,impatto
4595,-48.3304,60.3187,20.3651,-29.5708,36.4881,12.2331,0.3457,fuga
4596,-46.2025,64.6592,9.0616,-3.0059,2.5543,-0.3701,0.6685,impatto
4597,-61.1875,-22.7085,46.5408,-14.1471,-5.5376,11.7426,1.7356,sopravvivenza
4598,-5.9106,61.2272,-51.0789,-0.4664,7.078,-6.1738,2.154,sopravvivenza
4599,67.6952,-35.6222,-23.505,8.1957,-3.9777,-3.4819,0.544,sopravvivenza
4600,-36.7565,43.9747,55.8472,-27.0164,31.863,41.8618,0.2662,fuga
4601,45.7885,20.9613,62.2572,5.7215,2.3983,7.6641,1.3866,sopravvivenza
4602,-72.7372,27.8499,-17.8817,-22.721,8.257,-6.0254,0.7297,sopravvivenza
4603,-30.0096,-16.079,-72.4764,-8.785,-4.7296,-20.741,3.8277,sopravvivenza
4604,53.6797,25.2636,-53.6457,3.8829,1.7442,-4.169,1.0349,sopravvivenza
4605,76.6765,22.6989,3.7237,12.588,4.2042,0.0413,1.9636,sopravvivenza
4606,-66.0782,-15.3628,42.2385,-31.2348,-8.009,19.9712,1.3121,fuga
4607,25.9168,-75.1757,9.4087,2.9275,-9.1501,1.7287,0.7115,fuga
4608,39.2578,-65.2224,-24.3691,0.062,0.0766,0.2519,0.1815,impatto
4609,-31.5649,31.7461,-66.2126,-8.0478,8.8802,-16.544,1.3564,sopravvivenza
4610,-1.0293,24.5863,-76.1218,0.0503,2.5426,-9.2064,3.1405,sopravvivenza
4611,-50.5359,-39.9771,-47.4795,-13.8771,-10.9304,-13.0249,1.5845,sopravvivenza
4612,46.2252,4.2477,-65.1034,7.5213,0.4105,-10.6297,0.1458,fuga
4613,22.0901,-28.1779,-71.4191,8.8867,-10.9268,-27.0921,0.1799,fuga
4614,9.4915,18.34,77.2249,-0.3376,0.9452,8.1538,1.6757,fuga
4615,59.5975,-14.2011,-51.5147,6.8672,-1.1274,-6.4254,0.4737,sopravvivenza
4616,-32.8566,7.6577,72.3595,-1.8005,0.4588,2.4363,0.3331,impatto
4617,52.2726,49.471,-35.2668,22.0938,21.5505,-14.5541,21.3382,fuga
4618,-37.4789,1.4241,70.5993,-19.5009,0.8798,38.846,16.7343,fuga
4619,9.6827,30.6646,-73.3093,2.9126,7.6719,-16.9451,0.7618,sopravvivenza
4620,45.817,58.9968,-28.7031,14.051,16.5875,-8.0511,0.7846,fuga
4621,0.7109,-57.0094,56.0557,0.3311,-12.5898,11.9163,0.3616,sopravvivenza
4622,-31.1243,-4.0728,73.5423,-3.0838,-0.8025,10.3583,0.0696,sopravvivenza
4623,68.0755,33.2457,25.6052,63.6144,31.488,24.1662,2.294,fuga
4624,-18.4567,39.9322,66.8183,-11.7274,24.6424,41.0299,0.2393,fuga
4625,-70.5153,-32.2077,19.8232,-5.4275,-2.7967,1.3946,0.4579,sopravvivenza
4626,-62.5404,-44.3217,-23.048,-3.7756,-3.0566,-1.3783,2.3326,impatto
4627,32.1718,52.9659,-50.4915,3.8569,5.936,-5.0174,0.7274,sopravvivenza
4628,-57.5121,-44.7753,-33.2959,-7.4591,-6.5258,-4.6729,1.6185,sopravvivenza
4629,-45.7151,31.7102,57.1962,-11.0247,8.6528,14.3451,1.4218,sopravvivenza
4630,23.5361,-25.4587,-72.0861,0.8959,-1.2941,-3.5702,0.888,impatto
4631,-65.3765,38.9545,-25.0442,-11.3523,6.5225,-4.6433,1.2026,sopravvivenza
4632,-4.5363,73.9897,30.434,-3.1781,42.1886,16.4112,0.7471,fuga
4633,60.2587,27.7474,44.9973,11.3677,4.5432,8.8923,0.4416,sopravvivenza
4634,-2.376,-67.0271,43.7586,-0.5024,-7.8922,4.1318,0.4988,impatto
4635,8.0617,-70.359,-37.0283,0.0524,-6.4083,-3.7723,1.0434,sopravvivenza
4636,-63.1648,-2.1469,-49.3329,-10.5524,-0.0726,-7.9207,11.4284,sopravvivenza
4637,38.2156,39.2109,-58.2195,10.1733,10.6554,-15.4329,0.385,sopravvivenza
4638,34.9778,-70.8336,-12.0348,11.1881,-22.6387,-3.7334,0.1117,sopravvivenza
4639,-28.7704,45.1726,-59.5522,-1.4771,3.4287,-4.072,0.1507,sopravvivenza
4640,-8.2485,-6.3947,-79.2565,-0.8923,-0.9035,-9.0856,1.8311,sopravvivenza
4641,70.7895,36.5912,7.7958,19.468,9.769,1.5006,0.2374,sopravvivenza
4642,56.4609,-55.8287,-10.6491,7.2118,-7.3468,-1.1804,0.2744,fuga
4643,59.0871,53.3137,7.4734,1.8984,2.4742,0.6719,2.5637,impatto
4644,-9.2466,4.0449,-79.3575,-2.4568,0.8014,-18.1284,1.234,sopravvivenza
4645,-23.3256,14.0083,75.2349,-7.6329,3.6523,21.4815,0.0288,sopravvivenza
4646,12.7562,-69.8364,-36.7963,9.8289,-47.9536,-25.4231,1.2882,fuga
4647,30.028,-69.7015,24.7893,46.2942,-106.006,38.1672,0.0795,fuga
4648,-34.2461,72.169,4.0636,-9.5664,21.3116,1.2147,0.14,sopravvivenza
4649,55.7534,14.6135,55.3404,10.0754,3.309,10.7347,0.2489,impatto
4650,44.1455,-20.2109,-63.479,1.2915,-1.8519,-2.6287,2.3469,impatto
4651,-56.3852,29.2961,-48.3664,-56.1265,28.5377,-49.0514,0.2119,fuga
4652,29.188,-47.0001,57.7807,2.0799,-3.1011,2.8507,3.7224,impatto
4653,77.8187,-14.4663,-11.0901,48.179,-9.5358,-6.2352,3.4774,fuga
4654,56.9598,15.0588,-54.2053,6.6321,1.5377,-6.4552,2.1673,fuga
4655,-6.8839,-75.6897,24.9283,0.8291,-5.5166,2.1949,1.0845,fuga
4656,-55.5626,-31.167,48.4605,-10.8838,-5.8339,8.8632,5.4524,impatto
4657,71.5693,-30.6009,18.4831,16.9656,-8.0832,4.72,0.2344,sopravvivenza
4658,-58.3552,-17.92,51.6378,-3.4375,-1.2437,4.5611,0.55,sopravvivenza
4659,-43.558,-14.0187,-65.6012,-2.7993,-0.9055,-4.42,0.0663,sopravvivenza
4660,-70.1598,-11.1496,-36.8687,-14.5973,-1.8591,-6.0016,0.1039,fuga
4661,-56.5072,54.6582,15.2037,-3.0997,2.5561,0.7177,0.2038,impatto
4662,68.0562,31.1573,-28.3158,9.1095,4.1882,-3.5878,1.1969,sopravvivenza
4663,-1.8872,79.0322,-13.6702,0.4266,2.8215,-1.1868,5.8835,impatto
4664,27.7055,-2.3743,-75.137,4.0468,0.0736,-9.0453,0.0375,sopravvivenza
4665,-28.9039,44.2534,-59.9627,-3.5805,3.9296,-5.213,2.9361,impatto
4666,61.6839,21.3734,-46.0606,11.3642,4.2111,-7.5609,0.0715,fuga
4667,-49.0152,55.0784,31.0883,-18.7075,20.6592,11.0895,0.8356,fuga
4668,15.0407,-14.8434,-77.2744,13.1835,-13.6301,-69.3157,0.2013,fuga
4669,4.26,23.301,76.2287,0.9962,6.5945,21.1643,0.7601,sopravvivenza
4670,-5.0206,-11.3988,-78.9984,-0.6024,-1.2267,-8.6368,6.0144,sopravvivenza
4671,23.5891,-62.9357,-43.2037,1.8712,-3.4108,-2.6699,1.9419,sopravvivenza
4672,54.0942,41.4243,41.907,7.3927,5.3716,5.613,0.0858,sopravvivenza
4673,0.591,-71.1031,-36.5903,0.3585,-7.5101,-3.5062,2.623,sopravvivenza
4674,19.0987,-67.2296,39.0655,1.5145,-6.7188,2.51,0.2386,sopravvivenza
4675,-19.3101,-67.6446,38.0861,-0.6894,-0.0871,0.4523,0.4911,impatto
4676,49.048,-27.638,56.6517,10.4756,-6.1584,12.1705,0.1095,fuga
4677,-11.7396,-61.7905,-49.603,-0.3904,-1.7958,-1.7527,0.0349,impatto
4678,-70.5846,11.2479,-36.1406,-12.7282,2.5646,-6.4158,1.5017,sopravvivenza
4679,-77.7573,9.0625,-16.2959,-10.7329,0.7871,-3.1393,0.2884,sopravvivenza
4680,30.8862,0.5549,73.7097,10.2353,0.0445,24.3465,1.052,sopravvivenza
4681,-54.137,47.2501,35.0855,-2.4919,2.2334,1.3919,2.6454,sopravvivenza
4682,-40.0509,-9.832,-68.434,-8.0488,-2.7206,-13.8481,11.1718,sopravvivenza
4683,-20.4799,-68.8428,35.3131,-3.3725,-9.9801,4.8491,1.1819,sopravvivenza
4684,2.3631,77.4629,-19.3766,0.2699,10.4141,-1.5066,0.0069,sopravvivenza
4685,25.551,22.3716,-72.4458,8.185,6.0213,-19.5275,0.8778,sopravvivenza
4686,73.8182,30.6087,1.5808,2.6996,1.9826,0.1406,0.2822,impatto
4687,59.9606,20.2895,48.9301,3.06,1.5679,3.5337,0.1812,sopravvivenza
4688,-13.5558,66.6445,42.4882,-6.2171,25.2294,17.0838,0.5795,sopravvivenza
4689,-4.7533,-48.4576,-63.4416,-1.9555,-18.4987,-24.5842,0.762,fuga
4690,61.4154,21.5805,46.5871,11.2703,4.3176,9.4469,0.371,sopravvivenza
4691,29.849,-66.919,31.8918,33.8718,-75.2609,35.92,0.0096,fuga
4692,-31.9508,-71.8692,-14.6546,-3.6572,-7.6169,-0.8863,1.4587,impatto
4693,-20.7025,31.9456,-70.3918,-1.5588,2.4678,-5.58,5.8069,sopravvivenza
4694,72.6833,29.5964,-15.5454,9.4183,4.4614,-1.9999,2.0977,fuga
4695,70.0793,-37.4044,-9.6228,7.0918,-3.8293,-1.019,1.3582,sopravvivenza
4696,29.7393,13.5228,-73.2604,2.0674,0.6677,-4.6979,1.5958,impatto
4697,-22.2816,71.5492,-28.6581,-5.543,21.5998,-8.2623,29.376,sopravvivenza
4698,4.3056,39.292,69.6717,0.7516,11.8621,19.2511,0.4486,sopravvivenza
4699,6.4236,-8.5334,-79.3004,0.5024,0.8231,-2.4119,5.6752,impatto
4700,-79.2532,-7.9449,7.8267,-70.2614,-8.1098,6.743,1.3963,fuga
4701,43.0499,-61.5323,-27.481,0.8248,-0.3312,-0.3155,0.6031,impatto
4702,37.2607,-51.1503,49.2313,4.6381,-8.0062,6.3183,0.3455,sopravvivenza
4703,56.2207,56.8387,4.0692,4.1439,3.3928,-0.0943,0.5061,sopravvivenza
4704,-42.0711,25.6109,63.226,-13.0628,9.123,19.8981,1.4398,sopravvivenza
4705,45.4596,-65.5461,4.5277,6.4578,-8.5697,-0.0847,3.0826,sopravvivenza
4706,26.2954,-41.9949,62.8287,1.6272,-2.6916,2.8326,0.0335,sopravvivenza
4707,28.1029,-57.0456,-48.3292,3.0227,-4.9107,-4.9678,0.1066,sopravvivenza
4708,-62.3563,39.4144,-30.85,-11.5171,7.9776,-5.5515,0.5213,sopravvivenza
4709,17.055,-26.5578,73.703,4.3267,-6.3255,18.4612,0.01,sopravvivenza
4710,8.5641,37.1781,70.1868,3.0443,15.8273,29.9057,0.2036,fuga
4711,32.9245,-28.1325,-67.1361,9.7894,-7.5333,-17.9933,0.8409,sopravvivenza
4712,21.6784,71.0746,-29.6393,15.4399,53.3518,-22.3638,0.0468,fuga
4713,-53.2845,-55.4092,21.9184,-9.0776,-9.1568,2.813,0.4557,sopravvivenza
4714,67.8041,-37.2561,-20.2201,5.8652,-2.2653,-1.9967,0.1457,sopravvivenza
4715,10.8376,54.5287,-57.6613,3.7018,18.3987,-20.1291,0.7832,sopravvivenza
4716,59.4961,-21.8802,48.6721,4.331,-1.8592,2.2421,0.0862,impatto
4717,24.0123,75.9847,5.6069,7.1726,25.5374,1.4889,0.6109,sopravvivenza
4718,61.0131,-45.1519,-25.3659,3.471,-1.9913,-0.5477,0.1747,impatto
4719,16.2333,-77.7651,9.4505,1.0353,-4.0521,1.1129,0.0975,sopravvivenza
4720,2.7688,-62.0464,50.511,0.3977,-6.8895,4.3837,0.0887,sopravvivenza
4721,-69.9743,36.3083,-13.1065,-0.9677,1.0373,-0.3883,0.3867,impatto
4722,-41.8854,-51.0803,45.2107,-1.8589,-0.7281,0.7637,0.3671,impatto
4723,-47.3898,-8.2292,-63.8282,-5.8432,-0.7258,-7.7094,1.4908,sopravvivenza
4724,64.0662,39.2029,27.3318,12.3406,7.5941,5.2915,2.8115,sopravvivenza
4725,38.0754,-67.6698,-19.7486,1.9118,-1.5309,-0.1775,0.0881,impatto
4726,63.6431,46.4112,13.9224,102.4917,73.4067,21.6602,0.2092,fuga
4727,39.2786,-64.7911,-25.9587,3.191,-4.9768,-1.9283,0.6892,fuga
4728,5.3397,-40.5305,68.9293,1.3747,-7.3133,11.9645,0.1105,impatto
4729,-39.589,39.443,57.1811,-11.4819,10.5621,16.1473,0.6618,sopravvivenza
4730,-43.8579,-66.4082,7.2828,-32.8317,-48.3426,5.2293,0.0076,fuga
4731,49.6608,-52.9592,33.0699,35.9405,-37.9925,23.6157,0.0442,fuga
4732,-17.9941,-39.9397,-66.9881,-4.8327,-8.5169,-14.4987,0.6468,sopravvivenza
4733,25.9911,41.4244,-63.0995,0.965,2.3138,-3.9005,0.0637,impatto
4734,9.8186,-79.3924,-4.1889,1.5465,-9.0173,-0.5756,0.0144,sopravvivenza
4735,-72.6395,-32.2927,9.1993,-15.8974,-7.6804,0.9084,2.1759,sopravvivenza
4736,-41.5928,-5.3925,-68.32,-9.9998,-1.8029,-18.0632,0.2928,impatto
4737,-40.1311,-67.9415,-13.8521,-7.0993,-11.1533,-2.3545,2.7367,sopravvivenza
4738,-73.2474,-0.0062,31.9527,-4.1156,0.102,1.6118,1.038,sopravvivenza
4739,-36.9955,-47.0058,-53.0295,-26.9146,-33.3553,-38.1412,0.6686,fuga
4740,24.6261,26.3383,-71.3913,15.6602,15.5221,-41.5348,1.1268,fuga
4741,-63.0043,-29.08,40.3053,-7.1993,-2.9611,4.9222,1.7028,sopravvivenza
4742,74.4012,5.6269,-28.5738,10.9721,0.8389,-4.0938,1.3585,sopravvivenza
4743,10.2744,-51.2555,-60.8233,0.1939,-6.0733,-8.0867,0.1587,sopravvivenza
4744,63.0477,15.6668,46.7118,16.6135,4.4265,11.5162,0.7433,sopravvivenza
4745,32.8597,-70.9765,16.3438,3.6349,-8.3677,1.3982,0.3247,fuga
4746,65.3832,-2.5889,-46.0918,17.4608,-0.1059,-12.2277,0.1894,sopravvivenza
4747,78.5124,-14.0302,-6.6436,3.7615,-1.4555,-0.0554,0.038,impatto
4748,14.9833,54.418,-56.7069,2.7113,8.4543,-8.4653,0.1763,sopravvivenza
4749,67.7539,-35.4907,-23.4653,23.6561,-11.9019,-8.5173,0.205,sopravvivenza
4750,22.559,-31.4142,70.063,5.3263,-7.9709,17.5203,0.2342,fuga
4751,-52.6049,55.9619,-22.0988,-6.6647,7.5625,-2.4922,0.0037,sopravvivenza
4752,37.3056,-38.9117,59.0292,15.0927,-16.6392,26.3565,0.8331,fuga
4753,74.8454,24.6403,13.994,14.8587,5.3496,3.5998,0.2752,sopravvivenza
4754,-52.7891,10.644,-59.2022,-7.3919,2.6297,-8.5849,0.3379,fuga
4755,11.1745,-13.872,-77.7795,6.7973,-8.2586,-45.1512,0.6694,sopravvivenza
4756,61.7416,-42.6068,27.638,5.7645,-4.319,3.3578,2.2839,sopravvivenza
4757,-12.7353,39.0501,-68.4519,-1.1054,5.7427,-12.0368,2.3793,sopravvivenza
4758,-33.7337,-31.0295,-65.3853,-2.2827,-2.9042,-6.4402,11.3579,sopravvivenza
4759,34.3225,71.8767,-8.7035,37.7189,79.1182,-8.3218,0.1291,fuga
4760,-12.7131,74.1842,-27.4707,-1.7594,12.863,-4.759,0.49,sopravvivenza
4761,-13.1326,-76.5883,-18.026,-2.6839,-15.549,-3.861,0.1666,sopravvivenza
4762,36.4485,-37.2196,60.7272,7.3877,-7.2205,11.8331,0.1203,sopravvivenza
4763,-4.0596,58.2163,54.3808,-0.3685,14.3188,14.3197,0.5394,impatto
4764,-62.2086,49.9747,1.0068,-2.9746,1.8746,0.2375,0.0669,impatto
4765,76.3674,5.3783,-22.6323,6.8083,0.1292,-1.9961,2.721,sopravvivenza
4766,-12.5148,77.6724,14.661,-5.03,39.6506,6.9273,0.701,fuga
4767,52.0351,55.3768,25.1717,11.5296,12.872,6.8049,0.4518,sopravvivenza
4768,61.6702,-50.6856,-2.9982,1.7077,-2.2588,-0.6032,1.8173,impatto
4769,-1.2104,-19.0884,77.8033,-0.5974,-25.1731,104.3159,1.7217,fuga
